Шаг,Время,Ширина,Высота,Частота кадров,Кодек,Битрейт (КБ/сек),Время видео,day,month,hour_min,loss,anomaly
40.0,0.0470077991485595,960.0,540.0,25.0,h264,1519.75,2024-04-13 07:55:04,13,4,7.916666666666667,0.0009665098,False
41.000000000000455,0.0400002002716064,960.0,540.0,25.0,h264,1642.7177734375,2024-04-13 07:55:04,13,4,7.916666666666667,0.0011251277,False
42.0,0.0699281692504882,960.0,540.0,25.0,h264,2912.6259765625,2024-04-13 07:55:04,13,4,7.916666666666667,0.0012218672,False
43.0,0.0447406768798828,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:04,13,4,7.916666666666667,0.000988805,False
44.0,0.0454161167144775,960.0,540.0,25.0,h264,1518.7392578125,2024-04-13 07:55:04,13,4,7.916666666666667,0.0009726904,False
45.0,0.0759110450744628,960.0,540.0,25.0,h264,3037.494140625,2024-04-13 07:55:04,13,4,7.916666666666667,0.0019149652,False
46.0,0.0456199645996093,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:05,13,4,7.916666666666667,0.00096801756,False
47.000000000000455,0.074625015258789,960.0,540.0,25.0,h264,3037.5078125,2024-04-13 07:55:05,13,4,7.916666666666667,0.0018464983,False
48.0,0.0797460079193115,960.0,540.0,25.0,h264,3037.486328125,2024-04-13 07:55:05,13,4,7.916666666666667,0.002110404,False
49.0,0.0804848670959472,960.0,540.0,25.0,h264,3037.5107421875,2024-04-13 07:55:05,13,4,7.916666666666667,0.002144194,False
50.0,0.0462782382965087,960.0,540.0,25.0,h264,1518.744140625,2024-04-13 07:55:05,13,4,7.916666666666667,0.0009584146,False
51.000000000000455,0.0751619338989257,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:05,13,4,7.916666666666667,0.0018670221,False
52.0,0.0402438640594482,960.0,540.0,25.0,h264,3036.7353515625,2024-04-13 07:55:05,13,4,7.916666666666667,0.0024228708,False
53.0,0.0400021076202392,960.0,540.0,25.0,h264,65.5908203125,2024-04-13 07:55:05,13,4,7.916666666666667,0.0045328652,True
54.0,0.0401620864868164,960.0,540.0,25.0,h264,1453.935546875,2024-04-13 07:55:05,13,4,7.916666666666667,0.0013868159,False
55.000000000000455,0.0775649547576904,960.0,540.0,25.0,h264,3037.6591796875,2024-04-13 07:55:05,13,4,7.916666666666667,0.0019989912,False
56.0,0.0445568561553955,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:05,13,4,7.916666666666667,0.0009823809,False
57.0,0.0762000083923339,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:05,13,4,7.916666666666667,0.0019203606,False
58.0,0.0456619262695312,960.0,540.0,25.0,h264,1518.7470703125,2024-04-13 07:55:05,13,4,7.916666666666667,0.00095725385,False
59.0,0.0749061107635498,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:05,13,4,7.916666666666667,0.0018464301,False
60.0,0.0452730655670166,960.0,540.0,25.0,h264,1518.7529296875,2024-04-13 07:55:05,13,4,7.916666666666667,0.00096076983,False
61.000000000000455,0.0400011539459228,960.0,540.0,25.0,h264,2370.029296875,2024-04-13 07:55:05,13,4,7.916666666666667,0.0012424357,False
62.0,0.0406527519226074,960.0,540.0,25.0,h264,667.470703125,2024-04-13 07:55:05,13,4,7.916666666666667,0.002494366,False
63.0,0.0766761302947998,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:06,13,4,7.916666666666667,0.0019404372,False
64.0,0.0413999557495117,960.0,540.0,25.0,h264,1518.7470703125,2024-04-13 07:55:06,13,4,7.916666666666667,0.0011338068,False
65.00000000000045,0.0682928562164306,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:06,13,4,7.916666666666667,0.0016387156,False
66.0,0.0446321964263916,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:06,13,4,7.916666666666667,0.00097084657,False
67.0,0.0433390140533447,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:06,13,4,7.916666666666667,0.0010162445,False
68.0,0.0400018692016601,960.0,540.0,25.0,h264,2462.697265625,2024-04-13 07:55:06,13,4,7.916666666666667,0.0013113887,False
69.0,0.0400550365447998,960.0,540.0,25.0,h264,574.802734375,2024-04-13 07:55:06,13,4,7.916666666666667,0.0026956866,False
70.0,0.050649881362915,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:06,13,4,7.916666666666667,0.0010520997,False
71.0,0.0700390338897705,960.0,540.0,25.0,h264,3037.3671875,2024-04-13 07:55:06,13,4,7.916666666666667,0.0016695178,False
72.0,0.0752670764923095,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:06,13,4,7.916666666666667,0.0018532935,False
73.0,0.0424888134002685,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:06,13,4,7.916666666666667,0.0010550681,False
74.0,0.0401961803436279,960.0,540.0,25.0,h264,1518.7490234375,2024-04-13 07:55:06,13,4,7.916666666666667,0.0012194356,False
75.00000000000045,0.0402619838714599,960.0,540.0,25.0,h264,3036.70703125,2024-04-13 07:55:06,13,4,7.916666666666667,0.0023950133,False
76.0,0.0400009155273437,960.0,540.0,25.0,h264,165.0390625,2024-04-13 07:55:06,13,4,7.916666666666667,0.003990137,True
77.0,0.0408141613006591,960.0,540.0,25.0,h264,1354.5068359375,2024-04-13 07:55:06,13,4,7.916666666666667,0.0015518977,False
78.0,0.040485143661499,960.0,540.0,25.0,h264,1518.7490234375,2024-04-13 07:55:06,13,4,7.916666666666667,0.0011901837,False
79.00000000000045,0.0408298969268798,960.0,540.0,25.0,h264,1519.6591796875,2024-04-13 07:55:06,13,4,7.916666666666667,0.0011594724,False
80.0,0.0737648010253906,960.0,540.0,25.0,h264,3036.6103515625,2024-04-13 07:55:06,13,4,7.916666666666667,0.0017725118,False
81.0,0.0459980964660644,960.0,540.0,25.0,h264,1518.865234375,2024-04-13 07:55:06,13,4,7.916666666666667,0.0009340338,False
82.0,0.0743660926818847,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:06,13,4,7.916666666666667,0.0017998391,False
83.0,0.0417208671569824,960.0,540.0,25.0,h264,1518.640625,2024-04-13 07:55:07,13,4,7.916666666666667,0.0010924259,False
84.0,0.0476691722869873,960.0,540.0,25.0,h264,1518.7451171875,2024-04-13 07:55:07,13,4,7.916666666666667,0.0009321418,False
85.0,0.0728168487548828,960.0,540.0,25.0,h264,3037.6142578125,2024-04-13 07:55:07,13,4,7.916666666666667,0.0017332721,False
86.0,0.044213056564331,960.0,540.0,25.0,h264,1519.51953125,2024-04-13 07:55:07,13,4,7.916666666666667,0.0009630315,False
87.0,0.0779979228973388,960.0,540.0,25.0,h264,3036.61328125,2024-04-13 07:55:07,13,4,7.916666666666667,0.0019722492,False
88.0,0.0422489643096923,960.0,540.0,25.0,h264,1518.7578125,2024-04-13 07:55:07,13,4,7.916666666666667,0.0010538469,False
89.00000000000045,0.0853011608123779,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:07,13,4,7.916666666666667,0.002407798,False
90.0,0.0403239727020263,960.0,540.0,25.0,h264,3036.6796875,2024-04-13 07:55:07,13,4,7.916666666666667,0.002370203,False
91.0,0.0400011539459228,960.0,540.0,25.0,h264,489.6982421875002,2024-04-13 07:55:07,13,4,7.916666666666667,0.0028248513,False
92.0,0.0743968486785888,960.0,540.0,25.0,h264,2548.6220703125,2024-04-13 07:55:07,13,4,7.916666666666667,0.0009810979,False
93.0,0.0785169601440429,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:07,13,4,7.916666666666667,0.0019915674,False
94.0,0.0763230323791503,960.0,540.0,25.0,h264,3037.4931640625,2024-04-13 07:55:07,13,4,7.916666666666667,0.0018863677,False
95.0,0.0437870025634765,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:07,13,4,7.916666666666667,0.00097200973,False
95.99999999999955,0.0506219863891601,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:07,13,4,7.916666666666667,0.0010242083,False
97.0,0.066335916519165,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:07,13,4,7.916666666666667,0.0015950525,False
98.0,0.0426549911499023,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:07,13,4,7.916666666666667,0.001020501,False
99.0,0.0424020290374755,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:07,13,4,7.916666666666667,0.0010336764,False
100.0,0.0728359222412109,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:08,13,4,7.916666666666667,0.0017194176,False
101.0,0.0522470474243164,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:08,13,4,7.916666666666667,0.0011163927,False
102.0,0.0666632652282714,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:08,13,4,7.916666666666667,0.0015919553,False
103.00000000000045,0.0471386909484863,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:08,13,4,7.916666666666667,0.000912726,False
104.0,0.0777552127838134,960.0,540.0,25.0,h264,3037.5029296875,2024-04-13 07:55:08,13,4,7.916666666666667,0.0019426793,False
105.0,0.0434019565582275,960.0,540.0,25.0,h264,1518.75390625,2024-04-13 07:55:08,13,4,7.916666666666667,0.0009776115,False
106.0,0.0400009155273437,960.0,540.0,25.0,h264,1611.85546875,2024-04-13 07:55:08,13,4,7.916666666666667,0.0010791991,False
107.0,0.076085090637207,960.0,540.0,25.0,h264,2944.390625,2024-04-13 07:55:08,13,4,7.916666666666667,0.0014819603,False
108.0,0.0400090217590332,960.0,540.0,25.0,h264,2239.908203125,2024-04-13 07:55:08,13,4,7.916666666666667,0.0011344168,False
109.0,0.0510110855102539,960.0,540.0,25.0,h264,797.7050781250002,2024-04-13 07:55:08,13,4,7.916666666666667,0.0024122861,False
109.99999999999955,0.0685787200927734,960.0,540.0,25.0,h264,3037.3525390625,2024-04-13 07:55:08,13,4,7.916666666666667,0.00160135,False
111.0,0.0400011539459228,960.0,540.0,25.0,h264,1968.123046875,2024-04-13 07:55:08,13,4,7.916666666666667,0.0010374072,False
112.0,0.0413920879364013,960.0,540.0,25.0,h264,1070.3017578125,2024-04-13 07:55:08,13,4,7.916666666666667,0.0019849075,False
113.0,0.0440008640289306,960.0,540.0,25.0,h264,1517.9658203125,2024-04-13 07:55:08,13,4,7.916666666666667,0.00095064624,False
114.0,0.0773329734802246,960.0,540.0,25.0,h264,3037.5107421875,2024-04-13 07:55:08,13,4,7.916666666666667,0.0019106958,False
115.0,0.0400028228759765,960.0,540.0,25.0,h264,1522.3173828125,2024-04-13 07:55:08,13,4,7.916666666666667,0.0011851683,False
116.0,0.0401241779327392,960.0,540.0,25.0,h264,3032.9990234375,2024-04-13 07:55:08,13,4,7.916666666666667,0.0023664248,False
117.0,0.0411601066589355,960.0,540.0,25.0,h264,1.70703125,2024-04-13 07:55:08,13,4,7.916666666666667,0.00459403,True
118.0,0.0838809013366699,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:08,13,4,7.916666666666667,0.0022496807,False
119.0,0.0666999816894531,960.0,540.0,25.0,h264,3037.0146484375,2024-04-13 07:55:09,13,4,7.916666666666667,0.0015754313,False
120.0,0.0425851345062255,960.0,540.0,25.0,h264,1519.30859375,2024-04-13 07:55:09,13,4,7.916666666666667,0.00100148,False
121.0,0.057183027267456,960.0,540.0,25.0,h264,1517.7607421875,2024-04-13 07:55:09,13,4,7.916666666666667,0.001262755,False
122.0,0.0632779598236084,960.0,540.0,25.0,h264,3038.4892578125,2024-04-13 07:55:09,13,4,7.916666666666667,0.0015974746,False
123.0,0.0446338653564453,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:09,13,4,7.916666666666667,0.0009225602,False
123.99999999999955,0.0429019927978515,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:09,13,4,7.916666666666667,0.0009822967,False
125.0,0.0785610675811767,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:09,13,4,7.916666666666667,0.0019500023,False
126.0,0.0752260684967041,960.0,540.0,25.0,h264,3036.5107421875,2024-04-13 07:55:09,13,4,7.916666666666667,0.0017936449,False
127.0,0.042421817779541,960.0,540.0,25.0,h264,1519.7392578125,2024-04-13 07:55:09,13,4,7.916666666666667,0.0010029089,False
128.0,0.0405652523040771,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:09,13,4,7.916666666666667,0.0011289781,False
129.0,0.0406069755554199,960.0,540.0,25.0,h264,1518.673828125,2024-04-13 07:55:09,13,4,7.916666666666667,0.0011246463,False
129.99999999999955,0.044203758239746,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:09,13,4,7.916666666666667,0.00092772243,False
131.0,0.0762610435485839,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:09,13,4,7.916666666666667,0.0018379983,False
132.0,0.0784902572631836,960.0,540.0,25.0,h264,3036.5869140625,2024-04-13 07:55:09,13,4,7.916666666666667,0.0019335917,False
133.0,0.0762097835540771,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:09,13,4,7.916666666666667,0.001833277,False
134.0,0.0425171852111816,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:09,13,4,7.916666666666667,0.0009928031,False
135.0,0.0413780212402343,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:09,13,4,7.916666666666667,0.0010614111,False
136.0,0.0421288013458251,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:09,13,4,7.916666666666667,0.0010120888,False
137.0,0.0785789489746093,960.0,540.0,25.0,h264,3038.408203125,2024-04-13 07:55:10,13,4,7.916666666666667,0.0019386914,False
137.99999999999955,0.0855240821838378,960.0,540.0,25.0,h264,3036.591796875,2024-04-13 07:55:10,13,4,7.916666666666667,0.002347735,False
139.0,0.0749320983886718,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:10,13,4,7.916666666666667,0.0017701753,False
139.99999999999955,0.076603889465332,960.0,540.0,25.0,h264,3038.408203125,2024-04-13 07:55:10,13,4,7.916666666666667,0.0018471528,False
141.0,0.0410170555114746,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:10,13,4,7.916666666666667,0.0010802895,False
142.0,0.0400011539459228,960.0,540.0,25.0,h264,1575.06640625,2024-04-13 07:55:10,13,4,7.916666666666667,0.001084914,False
143.0,0.0444598197937011,960.0,540.0,25.0,h264,1461.5283203125,2024-04-13 07:55:10,13,4,7.916666666666667,0.0010293268,False
143.99999999999955,0.0400009155273437,960.0,540.0,25.0,h264,2310.8759765625,2024-04-13 07:55:10,13,4,7.916666666666667,0.0011440618,False
145.0,0.0762941837310791,960.0,540.0,25.0,h264,2245.376953125,2024-04-13 07:55:10,13,4,7.916666666666667,0.0009880032,False
146.0,0.0416219234466552,960.0,540.0,25.0,h264,1519.6416015625,2024-04-13 07:55:10,13,4,7.916666666666667,0.0010322306,False
147.0,0.0419349670410156,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:10,13,4,7.916666666666667,0.0010128769,False
148.0,0.0400009155273437,960.0,540.0,25.0,h264,2490.248046875,2024-04-13 07:55:10,13,4,7.916666666666667,0.0012382749,False
149.0,0.0761141777038574,960.0,540.0,25.0,h264,2066.154296875,2024-04-13 07:55:10,13,4,7.916666666666667,0.0010144206,False
150.0,0.0832178592681884,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:10,13,4,7.916666666666667,0.002155564,False
