Шаг,Время,Ширина,Высота,Частота кадров,Кодек,Битрейт (КБ/сек),Время видео,day,month,hour_min
-1.4072927676938656,0.5974158214008221,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:40,0,0,18.05
-1.4022577309579305,-0.12763247695606167,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:40,0,0,18.05
-1.3972226942219954,-0.44407791814123615,0.0,0.0,25.0,0,-0.1599288652703902,2024-04-13 18:03:40,0,0,18.05
-1.3921876574860603,-0.1887170961442339,0.0,0.0,25.0,0,-1.1920971321453007,2024-04-13 18:03:40,0,0,18.05
-1.3871526207501252,0.30956757006073565,0.0,0.0,25.0,0,0.6420060950425346,2024-04-13 18:03:40,0,0,18.05
-1.3821175840141902,-0.40432084933220924,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:40,0,0,18.05
-1.3770825472782549,0.11912266372720076,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:41,0,0,18.05
-1.3720475105423198,-0.3774133594710946,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:41,0,0,18.05
-1.3670124738063847,-0.22917656930706656,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:41,0,0,18.05
-1.3619774370704496,0.20879956084190518,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:41,0,0,18.05
-1.3569424003345145,0.40165621918745387,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:41,0,0,18.05
-1.3519073635985794,0.28885892141990743,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:41,0,0,18.05
-1.3468723268626441,-0.3947131366326211,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:41,0,0,18.05
-1.341837290126709,-0.38023280072342747,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:41,0,0,18.05
-1.336802253390774,0.32755010390183387,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:41,0,0,18.05
-1.3317672166548389,0.26498699722768165,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:41,0,0,18.05
-1.3267321799189038,-0.3714404665044801,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:41,0,0,18.05
-1.3216971431829687,-0.3366591711947796,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:41,0,0,18.05
-1.3166621064470334,0.3382187910099644,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:41,0,0,18.05
-1.3116270697110983,0.22429666389262107,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:41,0,0,18.05
-1.3065920329751632,-0.40252308713995466,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:41,0,0,18.05
-1.3015569962392282,-0.34864916439503096,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:41,0,0,18.05
-1.296521959503293,-0.4166399410758513,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:41,0,0,18.05
-1.291486922767358,0.26623953645998977,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:42,0,0,18.05
-1.286451886031423,-0.2566243702095674,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:42,0,0,18.05
-1.2814168492954876,0.10839012167781559,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:42,0,0,18.05
-1.2763818125595525,-0.4005484958796106,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:42,0,0,18.05
-1.2713467758236174,-0.37854310073945185,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:42,0,0,18.05
-1.2663117390876824,-0.3866428544417116,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:42,0,0,18.05
-1.2612767023517473,0.2413950523932659,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:42,0,0,18.05
-1.2562416656158122,-0.4038640409063095,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:42,0,0,18.05
-1.2512066288798769,-0.39137794393169206,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:42,0,0,18.05
-1.2461715921439418,-0.3908228971346296,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:42,0,0,18.05
-1.2411365554080067,0.4097952682381781,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:42,0,0,18.05
-1.2361015186720716,0.2905486214038833,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:42,0,0,18.05
-1.2310664819361365,0.2955342187403258,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:42,0,0,18.05
-1.2260314452002015,-0.4008186514003048,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:42,0,0,18.05
-1.2209964084642662,-0.41430677976076835,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:42,0,0,18.05
-1.215961371728331,-0.3712489016807166,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:42,0,0,18.05
-1.210926334992396,0.32532500479502763,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:42,0,0,18.05
-1.205891298256461,-0.3720937516727034,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:42,0,0,18.05
-1.2008562615205258,-0.4152596919610341,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:43,0,0,18.05
-1.1958212247845907,0.12443735960703403,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:43,0,0,18.05
-1.1907861880486554,-0.3695002586740423,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:43,0,0,18.05
-1.1857511513127204,-0.4000720397794767,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:43,0,0,18.05
-1.1807161145767853,-0.3618966087461486,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:43,0,0,18.05
-1.1756810778408502,-0.3908867520758841,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:43,0,0,18.05
-1.170646041104915,0.3016937646121479,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:43,0,0,18.05
-1.16561100436898,0.29733198093258045,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:43,0,0,18.05
-1.160575967633045,-0.34066238481960615,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:43,0,0,18.05
-1.1555409308971096,0.5223273224035881,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:43,0,0,18.05
-1.1505058941611745,0.2579138345040603,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:43,0,0,18.05
-1.1454708574252395,0.20711477277648763,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:43,0,0,18.05
-1.1404358206893044,-0.3874434971666761,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:43,0,0,18.05
-1.1354007839533693,-0.11026393293472266,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:43,0,0,18.05
-1.1303657472174342,0.014331793209311564,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:43,0,0,18.05
-1.125330710481499,-0.34056905836700335,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:43,0,0,18.05
-1.1202956737455638,0.2790498200594399,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:43,0,0,18.05
-1.1152606370096287,-0.32474776869145694,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:44,0,0,18.05
-1.1102256002736937,0.2732635799980309,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:44,0,0,18.05
-1.1051905635377586,-0.23602378377701816,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:44,0,0,18.05
-1.1001555268018235,0.16125218919977702,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:44,0,0,18.05
-1.0951204900658882,0.5236044212286863,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:44,0,0,18.05
-1.090085453329953,0.3789926269605136,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:44,0,0,18.05
-1.085050416594018,0.26615603384450315,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:44,0,0,18.05
-1.080015379858083,-0.4169051846779874,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:44,0,0,18.05
-1.0749803431221479,-0.42442042007183656,0.0,0.0,25.0,0,-0.6779489838212386,2024-04-13 18:03:44,0,0,18.05
-1.0699453063862128,-0.3714994095271787,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:44,0,0,18.05
-1.0649102696502777,0.29263127487250606,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:44,0,0,18.05
-1.0598752329143424,-0.40345635166598814,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:44,0,0,18.05
-1.0548401961784073,0.18125843348680137,0.0,0.0,25.0,0,0.6434642443172042,2024-04-13 18:03:44,0,0,18.05
-1.0498051594424722,-0.35831582011731555,0.0,0.0,25.0,0,-0.6779489838212386,2024-04-13 18:03:44,0,0,18.05
-1.0447701227065371,-0.22367522052202587,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:44,0,0,18.05
-1.039735085970602,0.15142344016507722,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:44,0,0,18.05
-1.034700049234667,-0.38332239749645464,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:44,0,0,18.05
-1.0296650124987317,0.5090111111926557,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:45,0,0,18.05
-1.0246299757627966,0.43015517066138326,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:45,0,0,18.05
-1.0195949390268615,0.2575405286936452,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:45,0,0,18.05
-1.0145599022909264,0.2893795847870638,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:45,0,0,18.05
-1.0095248655549913,-0.38903004686093307,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:45,0,0,18.05
-1.0044898288190562,0.2864668170821262,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:45,0,0,18.05
-0.999454792083121,-0.40586319175944374,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:45,0,0,18.05
-0.994419755347186,-0.3609928157314632,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:45,0,0,18.05
-0.9893847186112508,0.294817078630848,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:45,0,0,18.05
-0.9843496818753157,-0.3009347875219274,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:45,0,0,18.05
-0.9793146451393806,1.01057202707586,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:45,0,0,18.05
-0.9742796084034454,-0.4075921870918838,0.0,0.0,25.0,0,1.9590695171154675,2024-04-13 18:03:45,0,0,18.05
-0.9692445716675103,-0.33816713019210787,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:45,0,0,18.05
-0.9642095349315752,0.26953543381245665,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:45,0,0,18.05
-0.95917449819564,-0.4127595254149758,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:45,0,0,18.05
-0.954139461459705,-0.3751489650158243,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:45,0,0,18.05
-0.9491044247237699,0.31112956016220256,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:46,0,0,18.05
-0.9440693879878347,-0.34265171183562626,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:46,0,0,18.05
-0.9390343512518996,0.2314042100461489,0.0,0.0,25.0,0,0.642993908144111,2024-04-13 18:03:46,0,0,18.05
-0.9339993145159645,-0.3745497109517393,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:46,0,0,18.05
-0.9289642777800294,-0.4114480431599711,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:46,0,0,18.05
-0.9239292410440942,0.32267256877367034,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:46,0,0,18.05
-0.9188942043081592,-0.35623316664869253,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:46,0,0,18.05
-0.9138591675722241,0.3141995092609973,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:46,0,0,18.05
-0.9088241308362889,0.27110233583248133,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:46,0,0,18.05
-0.9037890941003538,-0.35124756931225004,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:46,0,0,18.05
-0.8987540573644187,-0.4102495350318014,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:46,0,0,18.05
-0.8937190206284835,0.35975264196854945,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:46,0,0,18.05
-0.8886839838925484,-0.37425990775681295,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:46,0,0,18.05
-0.8836489471566134,-0.41268093471804723,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:46,0,0,18.05
-0.8786139104206782,0.2992820126001341,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:46,0,0,18.05
-0.8735788736847431,0.48439748729816184,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:46,0,0,18.05
-0.868543836948808,-0.4074104461052363,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:46,0,0,18.05
-0.8635088002128728,0.14056810015173882,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:47,0,0,18.05
-0.8584737634769377,-0.3857980044497228,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:47,0,0,18.05
-0.8534387267410026,-0.4249165238462026,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:47,0,0,18.05
-0.8484036900050674,0.38925853674688116,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:47,0,0,18.05
-0.8433686532691324,0.35107819379499494,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:47,0,0,18.05
-0.8383336165331973,-0.3907050110892366,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:47,0,0,18.05
-0.8332985797972621,0.27621564305143287,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:47,0,0,18.05
-0.828263543061327,0.38999532453059294,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:47,0,0,18.05
-0.8232285063253919,-0.3712489016807166,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:47,0,0,18.05
-0.8181934695894568,-0.2778831537289002,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:47,0,0,18.05
-0.8131584328535216,0.1386278923213013,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:47,0,0,18.05
-0.8081233961175865,0.5247538101712739,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:47,0,0,18.05
-0.8030883593816515,0.29848136987516966,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:47,0,0,18.05
-0.7980533226457163,0.3844497684785301,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:47,0,0,18.05
-0.7930182859097812,0.27457015033447957,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:47,0,0,18.05
-0.7879832491738461,-0.34733277022146836,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:48,0,0,18.05
-0.7829482124379109,-0.4448441774362964,0.0,0.0,25.0,0,0.5788610531979492,2024-04-13 18:03:48,0,0,18.05
-0.7779131757019758,-0.4448638251105285,0.0,0.0,25.0,0,-0.722274150457266,2024-04-13 18:03:48,0,0,18.05
-0.7728781389660407,0.3976579174811834,0.0,0.0,25.0,0,-0.5670846409525631,2024-04-13 18:03:48,0,0,18.05
-0.7678431022301055,-0.4150681271372685,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:48,0,0,18.05
-0.7628080654941705,0.5101064690311068,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:48,0,0,18.05
-0.7577730287582354,0.2278578048472221,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:48,0,0,18.05
-0.7527379920223002,0.3685498881060549,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:48,0,0,18.05
-0.7477029552863651,0.429261201483814,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:48,0,0,18.05
-0.74266791855043,-0.44483926551773834,0.0,0.0,25.0,0,0.40374064659061615,2024-04-13 18:03:48,0,0,18.05
-0.7376328818144948,0.4074277234931866,0.0,0.0,25.0,0,-0.43905142069477565,2024-04-13 18:03:48,0,0,18.05
-0.7325978450785597,0.2232798967510989,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:48,0,0,18.05
-0.7275628083426247,-0.37230005225214313,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:48,0,0,18.05
-0.7225277716066896,0.1718029902625147,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:48,0,0,18.05
-0.7174927348707544,-0.21375314503472329,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:48,0,0,18.05
-0.7124576981348193,-0.4385372740077332,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:48,0,0,18.05
-0.7074226613988842,0.36473823930498994,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:49,0,0,18.05
-0.702387624662949,0.2649427899606593,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:49,0,0,18.05
-0.6973525879270139,-0.26206186405335163,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:49,0,0,18.05
-0.6923175511910789,0.33530111138647073,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:49,0,0,18.05
-0.6872825144551437,0.2825127226428801,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:49,0,0,18.05
-0.6822474777192086,-0.3831995995325036,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:49,0,0,18.05
-0.6772124409832735,-0.4283155714883861,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:49,0,0,18.05
-0.6721774042473383,0.3608627355626724,0.0,0.0,25.0,0,0.6415282592038111,2024-04-13 18:03:49,0,0,18.05
-0.6671423675114032,-0.4220577872454033,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:49,0,0,18.05
-0.6621073307754681,-0.4448638251105285,0.0,0.0,25.0,0,-0.638374319671534,2024-04-13 18:03:49,0,0,18.05
-0.6570722940395329,0.18923538922510835,0.0,0.0,25.0,0,0.6038895801674996,2024-04-13 18:03:49,0,0,18.05
-0.6520372573035979,-0.3534382849891499,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:49,0,0,18.05
-0.6470022205676628,-0.4265423688889237,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:49,0,0,18.05
-0.6419671838317276,-0.3739062496206321,0.0,0.0,25.0,0,-0.6760129987078455,2024-04-13 18:03:49,0,0,18.05
